Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
KEN,1/1/2005,12/31/2005,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,36666,
KEN,1/1/2006,12/31/2006,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,39350,
KEN,1/1/2007,12/31/2007,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,38600,
KEN,1/1/2008,12/31/2008,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,53100,
KEN,1/1/2009,12/31/2009,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,52048,
KEN,1/1/2010,12/31/2010,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,50948,
KEN,1/1/2011,12/31/2011,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,55864,
KEN,1/1/2012,12/31/2012,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,59800,
KEN,1/1/2013,12/31/2013,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,65300,
KEN,1/1/2014,12/31/2014,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,79095,
KEN,1/1/2015,12/31/2015,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,86280.3,
KEN,1/1/2016,12/31/2016,114,Kenya,79,Millet,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,84325,
KEN,1/1/1991,12/31/1991,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,256.6,
KEN,1/1/1992,12/31/1992,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,264.7,
KEN,1/1/1996,12/31/1996,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,391.2,
KEN,1/1/1997,12/31/1997,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,323.5,
KEN,1/1/1998,12/31/1998,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,456.4,
KEN,1/1/1999,12/31/1999,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,414.5,
KEN,1/1/2000,12/31/2000,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,311.1,
KEN,1/1/2001,12/31/2001,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,298.5,
KEN,1/1/2002,12/31/2002,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,328.3,
KEN,1/1/2003,12/31/2003,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,374.7,
KEN,1/1/2004,12/31/2004,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,404.2,
KEN,1/1/2005,12/31/2005,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,485.3,
KEN,1/1/2006,12/31/2006,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,545.8,
KEN,1/1/2007,12/31/2007,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,573.4,
KEN,1/1/2008,12/31/2008,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,767.6,
KEN,1/1/2009,12/31/2009,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,672.9,
KEN,1/1/2010,12/31/2010,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,643,
KEN,1/1/2011,12/31/2011,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,629,
KEN,1/1/2012,12/31/2012,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,707.4,
KEN,1/1/2013,12/31/2013,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,758.2,
KEN,1/1/2014,12/31/2014,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,899.6,
KEN,1/1/2015,12/31/2015,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,878.8,
KEN,1/1/2016,12/31/2016,114,Kenya,79,Millet,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,830.8,
KEN,1/1/1991,12/31/1991,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,8.48,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.25,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,9.7,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.61,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,22.33,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,26.84,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,22.83,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,33.1,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,35.02,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,28.47,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,28.17,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,31.06,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,34.19,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,38.45,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,44.05,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,47.28,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,46.38,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,63.8,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,62.53,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,61.21,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,67.12,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,71.85,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.45,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,95.03,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,103.66,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,101.31,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,126.89,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,79,Millet,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,130.71,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,26.22,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,26.65,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,20.2,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,24.36,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,33.26,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,30.92,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,34.99,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,34.85,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,30.91,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,30.81,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,27.46,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.74,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,29.54,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.29,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,32.07,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,36.22,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,42.79,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,54.54,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.59,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,63.22,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.64,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,79.62,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.38,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.5,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.6,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.9,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.89,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,702,"Nutmeg, mace and cardamoms",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.93,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,26.22,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,26.65,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,20.2,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,24.36,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,33.26,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,30.92,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,34.99,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,34.85,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,30.91,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,30.81,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,27.46,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.74,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,29.54,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.29,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,32.07,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,36.22,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,42.79,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,54.54,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.59,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,63.22,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.64,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,79.62,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.38,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.5,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.6,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.9,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.89,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,234,Nuts nes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.93,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,14.18,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.94,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,16.02,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,34.03,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,36.87,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,44.33,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,50.2,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.93,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,51.45,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,45.59,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,51.08,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,48.46,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,53.65,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,61.34,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,50.39,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,53.95,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,79.11,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,88.08,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,81.26,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,80.62,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,83.49,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,100.23,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,103.62,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,96.72,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,98.55,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,104.73,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,131.17,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,75,Oats,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,135.12,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,430,Okra,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,22430,
KEN,1/1/2011,12/31/2011,114,Kenya,430,Okra,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,22430,
KEN,1/1/2011,12/31/2011,114,Kenya,430,Okra,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,252.6,
KEN,1/1/1991,12/31/1991,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,30.54,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,32.46,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,25.4,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,32.12,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,36.35,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,48.34,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,54.7,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,54.38,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,48.13,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,47.95,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,42.6,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,41.5,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,45.83,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,47,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.75,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,56.2,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,61.53,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,74.3,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,80.19,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,73.27,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.64,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,79.62,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.38,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.5,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.6,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.9,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.89,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,430,Okra,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.93,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,403,"Onions, dry",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,7857,
KEN,1/1/1992,12/31/1992,114,Kenya,403,"Onions, dry",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,7857,
KEN,1/1/1996,12/31/1996,114,Kenya,403,"Onions, dry",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,17940,
KEN,1/1/1999,12/31/1999,114,Kenya,403,"Onions, dry",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,38850,
